2011-1-06,9:00AM,-6.0,-9.4,-14.0,54%,1036,-,NW,7.2,-,N/A,&#xA0;,Clear
2011-1-06,10:00AM,-4.0,-8.3,-12.0,54%,1036,-,NW,10.8,-,N/A,&#xA0;,Clear
2011-1-06,11:00AM,-1.0,-5.5,-11.0,47%,1035,-,NNW,14.4,-,N/A,&#xA0;,Clear
2011-1-06,12:00PM,1.0,-4.2,-11.0,41%,1034,-,NNW,21.6,-,N/A,&#xA0;,Clear
2011-1-06,1:00PM,1.0,-4.6,-11.0,41%,1033,10.0,North,25.2,-,N/A,&#xA0;,ScatteredClouds
2011-1-06,2:00PM,1.0,-4.6,-12.0,38%,1033,10.0,North,25.2,-,N/A,&#xA0;,MostlyCloudy
2011-1-06,3:00PM,1.0,-4.6,-13.0,35%,1033,10.0,North,25.2,-,N/A,&#xA0;,MostlyCloudy
2011-1-06,4:00PM,0.0,-5.9,-13.0,38%,1034,10.0,North,25.2,-,N/A,&#xA0;,ScatteredClouds
2011-1-06,5:00PM,-2.0,-8.0,-12.0,47%,1034,-,NNW,21.6,-,N/A,&#xA0;,Clear
2011-1-06,6:00PM,-3.0,-8.7,-12.0,51%,1035,-,NNW,18.0,-,N/A,&#xA0;,Clear
2011-1-06,7:00PM,-4.0,-9.2,-12.0,54%,1035,-,NNW,14.4,-,N/A,&#xA0;,Clear
2011-1-06,8:00PM,-7.0,-12.9,-13.0,63%,1035,-,NNW,14.4,-,N/A,&#xA0;,Clear
2011-1-06,9:00PM,-8.0,-14.1,-13.0,68%,1035,-,North,14.4,-,N/A,&#xA0;,Clear
2011-1-06,10:00PM,-7.0,-11.9,-12.0,68%,1036,-,North,10.8,-,N/A,&#xA0;,Clear
2011-1-06,11:00PM,-8.0,-13.1,-12.0,73%,1036,-,North,10.8,-,N/A,&#xA0;,Clear
2011-1-07,12:00AM,-7.0,-10.6,-12.0,68%,1036,-,West,7.2,-,N/A,&#xA0;,Clear
2011-1-07,1:00AM,-8.0,-,-12.0,73%,1036,-,Calm,Calm,-,N/A,&#xA0;,Clear
2011-1-07,2:00AM,-10.0,-,-13.0,79%,1035,-,SE,3.6,-,N/A,&#xA0;,Clear
2011-1-07,3:00AM,-10.0,-,-13.0,79%,1035,6.0,SW,3.6,-,N/A,&#xA0;,Clear
2011-1-07,4:00AM,-10.0,-,-13.0,79%,1035,6.0,Calm,Calm,-,N/A,&#xA0;,Clear
2011-1-07,5:00AM,-11.0,-,-13.0,85%,1035,5.0,South,3.6,-,N/A,&#xA0;,Clear
2011-1-07,6:00AM,-11.0,-,-14.0,79%,1035,5.0,Calm,Calm,-,N/A,&#xA0;,Clear
2011-1-07,7:00AM,-11.0,-,-13.0,85%,1035,6.0,Variable,3.6,-,N/A,&#xA0;,Clear
2011-1-07,8:00AM,-10.0,-,-12.0,86%,1035,4.0,Variable,3.6,-,N/A,&#xA0;,Clear
2011-1-07,9:00AM,-6.0,-9.4,-14.0,54%,1035,5.0,North,7.2,-,N/A,&#xA0;,Smoke
2011-1-07,10:00AM,-4.0,-7.1,-15.0,43%,1035,5.0,West,7.2,-,N/A,&#xA0;,Smoke
2011-1-07,11:00AM,-2.0,-4.8,-15.0,37%,1034,5.0,West,7.2,-,N/A,&#xA0;,Smoke
2011-1-07,12:00PM,-1.0,-3.6,-16.0,32%,1033,7.0,West,7.2,-,N/A,&#xA0;,Unknown
2011-1-07,1:00PM,0.0,-2.5,-18.0,25%,1032,-,West,7.2,-,N/A,&#xA0;,Clear
2011-1-07,2:00PM,1.0,-2.3,-21.0,18%,1031,-,West,10.8,-,N/A,&#xA0;,Clear
2011-1-07,3:00PM,2.0,-1.1,-21.0,17%,1030,-,WNW,10.8,-,N/A,&#xA0;,Clear
2011-1-07,4:00PM,1.0,-2.3,-22.0,17%,1030,-,WNW,10.8,-,N/A,&#xA0;,Clear
2011-1-07,5:00PM,-2.0,-5.9,-18.0,29%,1029,-,NNW,10.8,-,N/A,&#xA0;,Clear
2011-1-07,6:00PM,-3.0,-5.9,-18.0,31%,1029,-,North,7.2,-,N/A,&#xA0;,Clear
2011-1-07,7:00PM,-4.0,-,-18.0,34%,1029,-,Variable,3.6,-,N/A,&#xA0;,Clear
2011-1-07,8:00PM,-5.0,-,-17.0,39%,1029,7.0,Variable,3.6,-,N/A,&#xA0;,Clear
2011-1-07,9:00PM,-5.0,-8.3,-17.0,39%,1028,5.0,East,7.2,-,N/A,&#xA0;,Smoke
2011-1-07,10:00PM,-7.0,-,-17.0,46%,1029,5.0,Variable,3.6,-,N/A,&#xA0;,Smoke
2011-1-07,11:00PM,-7.0,-,-17.0,46%,1028,5.0,ESE,3.6,-,N/A,&#xA0;,Smoke
2011-1-08,12:00AM,-8.0,-,-16.0,53%,1028,5.0,Variable,3.6,-,N/A,&#xA0;,Smoke
2011-1-08,1:00AM,-9.0,-,-16.0,58%,1027,5.0,ESE,3.6,-,N/A,&#xA0;,Smoke
2011-1-08,2:00AM,-9.0,-,-16.0,58%,1027,3.5,Variable,3.6,-,N/A,&#xA0;,Smoke
2011-1-08,3:00AM,-10.0,-,-16.0,62%,1027,3.5,Calm,Calm,-,N/A,&#xA0;,Smoke
2011-1-08,4:00AM,-10.0,-,-15.0,67%,1027,4.0,Variable,3.6,-,N/A,&#xA0;,Smoke
2011-1-08,5:00AM,-11.0,-,-16.0,67%,1027,4.0,SW,3.6,-,N/A,&#xA0;,Smoke
2011-1-08,6:00AM,-10.0,-,-16.0,62%,1028,5.0,Variable,3.6,-,N/A,&#xA0;,Smoke
2011-1-08,7:00AM,-8.0,-13.1,-14.0,63%,1027,5.0,South,10.8,-,N/A,&#xA0;,Smoke
2011-1-08,8:00AM,-5.0,-8.3,-13.0,54%,1027,4.0,South,7.2,-,N/A,&#xA0;,Smoke
2011-1-08,9:00AM,-1.0,-,-10.0,51%,1027,3.5,Variable,3.6,-,N/A,&#xA0;,Smoke
2011-1-08,10:00AM,1.0,-2.3,-13.0,35%,1027,6.0,SSW,10.8,-,N/A,&#xA0;,Clear
2011-1-08,11:00AM,2.0,-1.1,-16.0,26%,1026,-,West,10.8,-,N/A,&#xA0;,Clear
2011-1-08,12:00PM,2.0,-0.1,-16.0,26%,1026,-,West,7.2,-,N/A,&#xA0;,Clear
2011-1-08,1:00PM,2.0,-1.1,-16.0,26%,1025,-,West,10.8,-,N/A,&#xA0;,Clear
2011-1-08,2:00PM,3.0,1.0,-17.0,22%,1024,-,West,7.2,-,N/A,&#xA0;,Clear
2011-1-08,3:00PM,3.0,1.0,-17.0,22%,1024,7.0,NW,7.2,-,N/A,&#xA0;,Unknown
2011-1-08,4:00PM,2.0,-0.1,-17.0,24%,1025,5.0,NNW,7.2,-,N/A,&#xA0;,Smoke
2011-1-08,5:00PM,1.0,-2.3,-18.0,23%,1026,5.0,NNW,10.8,-,N/A,&#xA0;,Smoke
2011-1-08,6:00PM,-1.0,-3.6,-16.0,32%,1026,4.5,NNW,7.2,-,N/A,&#xA0;,Smoke
2011-1-08,7:00PM,-3.0,-7.1,-16.0,37%,1026,4.0,NNW,10.8,-,N/A,&#xA0;,Smoke
2011-1-08,8:00PM,-1.0,-5.5,-14.0,37%,1027,5.0,NNW,14.4,-,N/A,&#xA0;,Smoke
2011-1-08,9:00PM,-1.0,-5.5,-13.0,40%,1028,5.0,NW,14.4,-,N/A,&#xA0;,Haze
2011-1-08,10:00PM,-2.0,-5.9,-12.0,47%,1028,5.0,NNW,10.8,-,N/A,&#xA0;,Haze
2011-1-08,11:00PM,-3.0,-7.1,-11.0,55%,1028,5.0,NNW,10.8,-,N/A,&#xA0;,Haze
2011-1-09,12:00AM,-3.0,-7.1,-10.0,59%,1029,5.0,NNW,10.8,-,N/A,&#xA0;,Haze
2011-1-09,1:00AM,-3.0,-8.0,-9.0,64%,1030,5.0,NNW,14.4,-,N/A,&#xA0;,Haze
2011-1-09,2:00AM,-3.0,-7.1,-8.0,69%,1030,5.0,NNE,10.8,-,N/A,&#xA0;,Haze
2011-1-09,3:00AM,-3.0,-8.7,-9.0,64%,1031,8.0,North,18.0,-,N/A,&#xA0;,Unknown
2011-1-09,4:00AM,-6.0,-11.6,-11.0,68%,1031,-,North,14.4,-,N/A,&#xA0;,Clear
2011-1-09,5:00AM,-6.0,-10.7,-10.0,74%,1032,-,NNW,10.8,-,N/A,&#xA0;,Clear
2011-1-09,6:00AM,-7.0,-10.6,-11.0,74%,1032,10.0,NNW,7.2,-,N/A,&#xA0;,ScatteredClouds
2011-1-09,7:00AM,-6.0,-10.7,-9.0,80%,1033,7.0,NNW,10.8,-,N/A,&#xA0;,ScatteredClouds
2011-1-09,8:00AM,-4.0,-9.2,-10.0,64%,1034,10.0,NNW,14.4,-,N/A,Snow,LightSnow
2011-1-09,9:00AM,-5.0,-9.5,-7.0,86%,1034,1.2,NNW,10.8,-,N/A,Snow,LightSnow
2011-1-09,10:00AM,-4.0,-8.3,-6.0,86%,1034,1.7,NW,10.8,-,N/A,Snow,LightSnow
2011-1-09,11:00AM,-4.0,-8.3,-6.0,86%,1034,1.7,NNW,10.8,-,N/A,Snow,LightSnow
2011-1-09,12:00PM,-4.0,-7.1,-6.0,86%,1033,1.2,NNW,7.2,-,N/A,Snow,LightSnow
2011-1-09,1:00PM,-2.0,-7.4,-5.0,80%,1033,10.0,NNW,18.0,-,N/A,Snow,LightSnow
2011-1-09,2:00PM,-3.0,-9.8,-6.0,80%,1034,7.0,NNW,25.2,-,N/A,Snow,LightSnow
2011-1-09,3:00PM,-3.0,-9.8,-9.0,64%,1034,10.0,NNW,25.2,-,N/A,&#xA0;,PartlyCloudy
2011-1-09,4:00PM,-4.0,-11.0,-11.0,59%,1034,10.0,NNW,25.2,-,N/A,&#xA0;,PartlyCloudy
2011-1-09,5:00PM,-5.0,-11.2,-12.0,59%,1034,10.0,NNW,18.0,-,N/A,&#xA0;,PartlyCloudy
2011-1-09,6:00PM,-7.0,-12.9,-13.0,63%,1034,-,NNW,14.4,-,N/A,&#xA0;,Clear
2011-1-09,7:00PM,-8.0,-14.1,-14.0,63%,1035,-,NNW,14.4,-,N/A,&#xA0;,Clear
2011-1-09,8:00PM,-9.0,-12.9,-15.0,62%,1035,-,North,7.2,-,N/A,&#xA0;,Clear
2011-1-09,9:00PM,-9.0,-,-15.0,62%,1035,-,Variable,3.6,-,N/A,&#xA0;,Clear
2011-1-09,10:00PM,-9.0,-,-15.0,62%,1035,-,Calm,Calm,-,N/A,&#xA0;,Clear
2011-1-09,11:00PM,-10.0,-14.1,-15.0,67%,1034,-,NW,7.2,-,N/A,&#xA0;,Clear
2011-1-10,12:00AM,-10.0,-,-16.0,62%,1034,-,Variable,3.6,-,N/A,&#xA0;,Clear
2011-1-10,1:00AM,-11.0,-,-16.0,67%,1034,-,Variable,3.6,-,N/A,&#xA0;,Clear
2011-1-10,2:00AM,-10.0,-,-16.0,62%,1034,-,Variable,3.6,-,N/A,&#xA0;,Clear
2011-1-10,3:00AM,-11.0,-,-16.0,67%,1034,-,Variable,3.6,-,N/A,&#xA0;,Clear
2011-1-10,4:00AM,-10.0,-14.1,-17.0,57%,1033,-,NNE,7.2,-,N/A,&#xA0;,Clear
2011-1-10,5:00AM,-11.0,-,-17.0,62%,1033,-,Variable,3.6,-,N/A,&#xA0;,Clear
2011-1-10,6:00AM,-11.0,-,-18.0,57%,1033,-,Variable,3.6,-,N/A,&#xA0;,Clear
2011-1-10,7:00AM,-12.0,-,-17.0,67%,1032,-,NE,3.6,-,N/A,&#xA0;,Clear
2011-1-10,8:00AM,-11.0,-,-16.0,67%,1032,6.0,Variable,3.6,-,N/A,&#xA0;,Unknown
2011-1-10,9:00AM,-7.0,-,-17.0,46%,1032,5.0,Variable,3.6,-,N/A,&#xA0;,Smoke
2011-1-10,10:00AM,-6.0,-9.4,-17.0,42%,1032,5.0,WNW,7.2,-,N/A,&#xA0;,Smoke
